url,AC,Alignment,CHA,Challenge Rating,CON,DEX,HP,INT,Languages,Passive Perception,Roll 0,Roll 1,Saving Throws,Senses,Size,Skills,Source,Speed,STR,Type,WIS,Spell Book,Immunities,Roll 2,Roll 3,Condition Immunities,Roll 4,Resistances,Vulnerabilities,Hit Dice,Legendary Roll 0
https://roll20.net/compendium/dnd5e/Monsters:Iron%20Golem#h-Iron%20Golem,20 (Natural Armor),Unaligned,1,16,20,9,210 (20d10+100),3,Understands The Languages Of Its Creator But Can't Speak,10,"Slam
1d20 + 13
3d8+7","Sword
1d20 + 13
3d10+7",NA,Darkvision 120 Ft.,Large,NA,SRD 5.0,30 ft.,24,Construct,11,NA,"Fire, Poison, Psychic; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons That Aren't Adamantine","Poison Breath
1d20 + 0
10d8",NA,"Charmed, Exhaustion, Frightened, Paralyzed, Petrified, Poisoned",NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Jackal#h-Jackal,12,Unaligned,6,0,11,15,3 (1d6),3,NA,13,"Bite
1d20 + 1
1d4-1",NA,NA,NA,Small,Perception +3,SRD 5.0,40 ft.,8,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Killer%20Whale#h-Killer%20Whale,12 (Natural Armor),Unaligned,7,3,13,10,90 (12d12+12),3,NA,13,NA,NA,NA,Blindsight 120 Ft.,Huge,Perception +3,SRD 5.0,Swim 60 ft.,19,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Knight#h-Knight,18 (Plate),Any Alignment,15,3,14,11,52 (8d8+16),11,Any One Language (Usually Common),10,"1d20 + 5
2d6+3","1d20 + 2
1d10","Con +4, Wis +2",NA,Medium,NA,SRD 5.0,30 ft.,16,Humanoid (Any Race),11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Kobold#h-Kobold,12,Lawful Evil,8,1/8,9,15,5 (2d6-2),8,"Common, Draconic",8,"1d20 + 4
1d4+2","1d20 + 4
1d4+2",NA,Darkvision 60 Ft.,Small,NA,SRD 5.0,30 ft.,7,Humanoid (Kobold),7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Kraken#h-Kraken,18 (Natural Armor),Chaotic Evil,20,23,25,11,472 (27d20+189),22,"Understands Abyssal, Celestial, Infernal, And Primordial But Can't Speak, Telepathy 120 Ft.",14,"Bite
1d20 + 7
3d8+10","Tentacle
1d20 + 7
3d6+10","Str +17, Dex +7, Con +14, Int +13, Wis +11",Truesight 120 Ft.,Gargantuan,NA,SRD 5.0,"20 ft., swim 60 ft.",30,Monstrosity (Titan),18,NA,"Lightning; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons","Lightning Storm
1d20 + 0
4d10",NA,"Frightened, Paralyzed",NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Lamia#h-Lamia,13 (Natural Armor),Chaotic Evil,16,4,15,13,97 (13d10+26),14,"Abyssal, Common",12,"Claws
1d20 + 5
2d10+3","Dagger
1d20 + 5
1d4+3",NA,Darkvision 60 Ft.,Large,"Deception +7, Insight +4, Stealth +3",SRD 5.0,30 ft.,16,Monstrosity,15,"Disguise Self, Major Image, Charm Person, Mirror Image, Scrying, Suggestion, Geas",NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Lemure#h-Lemure,7,Lawful Evil,3,0,11,5,13 (3d8),1,Understands Infernal But Can't Speak,10,NA,NA,NA,Darkvision 120 Ft.,Medium,NA,SRD 5.0,15 ft.,10,Fiend (Devil),11,NA,"Fire, Poison",NA,NA,"Charmed, Frightened, Poisoned",NA,Cold,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Lich#h-Lich,17 (Natural Armor),Any Evil Alignment,16,21,16,16,135 (18d8+54),20,Common Plus Up To Five Other Languages,19,"Paralyzing Touch
1d20 + 12
3d6",NA,"Con +10, Int +12, Wis +9",Truesight 120 Ft.,Medium,"Arcana +18, History +12, Insight +9, Perception +9",SRD 5.0,30 ft.,11,Undead,14,"Mage Hand, Prestidigitation, Ray of Frost, Detect Magic, Magic Missile, Shield, Thunderwave, Detect Thoughts, Invisibility, Acid Arrow, Mirror Image, Animate Dead, Counterspell, Dispel Magic, Fireball, Blight, Dimension Door, Cloudkill, Scrying, Disintegrate, Globe of Invulnerability, Finger of Death, Plane Shift, Dominate Monster, Power Word Stun, Power Word Kill","Poison; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,"Charmed, Exhaustion, Frightened, Paralyzed, Poisoned",NA,"Cold, Lightning, Necrotic",NA,NA,"Disrupt Life
1d20 + 
6d6"
https://roll20.net/compendium/dnd5e/Monsters:Lion#h-Lion,12,Unaligned,8,1,13,15,26 (4d10+4),3,NA,13,"Bite
1d20 + 5
1d8+3","Claw
1d20 + 5
1d6+3",NA,NA,Large,"Perception +3, Stealth +6",SRD 5.0,50 ft.,17,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Lizard#h-Lizard,10,Unaligned,3,0,10,11,2 (1d4),1,NA,9,"Bite
1d20 + 0
1",NA,NA,Darkvision 30 Ft.,Tiny,NA,SRD 5.0,"20 ft., climb 20 ft.",2,Beast,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Lizardfolk#h-Lizardfolk,"15 (Natural Armor, Shield)",Neutral,7,1/2,13,10,22 (4d8+4),7,Draconic,13,"1d20 + 4
1d6+2","1d20 + 4
1d6+2",NA,NA,Medium,"Perception +3, Stealth +4, Survival +5",SRD 5.0,"30 ft., swim 30 ft.",15,Humanoid (Lizardfolk),12,NA,NA,"1d20 + 4
1d6+2","1d20 + 4
1d6+2",NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Mage#h-Mage,12 (15 With Mage Armor),Any Alignment,11,6,11,14,40 (9d8),17,Any Four Languages,11,"1d20 + 5
1d4+2",NA,"Int +6, Wis +4",NA,Medium,"Arcana +6, History +6",SRD 5.0,30 ft.,9,Humanoid (Any Race),12,"Fire Bolt, Light, Mage Hand, Prestidigitation, Detect Magic, Mage Armor, Magic Missile, Shield, Misty Step, Suggestion, Counterspell, Fireball, Fly, Greater Invisibility, Ice Storm, Cone of Cold",NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Magma%20Mephit#h-Magma%20Mephit,11,Neutral Evil,10,1/2,12,12,22 (5d6+5),7,"Ignan, Terran",10,"Claws
1d20 + 3
1d4+1",NA,NA,Darkvision 60 Ft.,Small,Stealth +3,SRD 5.0,"30 ft., fly 30 ft.",8,Elemental,10,Heat Metal,"Fire, Poison",NA,NA,Poisoned,NA,NA,Cold,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Magmin#h-Magmin,14 (Natural Armor),Chaotic Neutral,10,1/2,12,15,9 (2d6+2),8,Ignan,10,"Touch
1d20 + 4
2d6",NA,NA,Darkvision 60 Ft.,Small,NA,SRD 5.0,30 ft.,7,Elemental,11,NA,Fire,NA,NA,NA,NA,"Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Mammoth#h-Mammoth,13 (Natural Armor),Unaligned,6,6,21,9,126 (11d12+55),3,NA,10,"Gore
1d20 + 10
4d8+7","Stomp
1d20 + 10
4d10+7",NA,NA,Huge,NA,SRD 5.0,40 ft.,24,Beast,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Manticore#h-Manticore,14 (Natural Armor),Lawful Evil,8,3,17,16,68 (8d10+24),7,NA,11,"1d20 + 5
1d8+3","1d20 + 5
1d6+3",NA,Darkvision 60 Ft.,Large,NA,SRD 5.0,"30 ft., fly 50 ft.",17,Monstrosity,12,NA,NA,"1d20 + 5
1d8+3",NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Marilith#h-Marilith,18 (Natural Armor),Chaotic Evil,20,16,20,20,189 (18d10+90),18,"Abyssal, Telepathy 120 Ft.",13,"Longsword
1d20 + 9
2d8+4","Tail
1d20 + 9
2d10+4","Str +9, Con +10, Wis +8, Cha +10",Truesight 120 Ft.,Large,NA,SRD 5.0,40 ft.,18,Fiend (Demon),16,NA,Poison,NA,NA,Poisoned,NA,"Cold, Fire, Lightning; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Mastiff#h-Mastiff,12,Unaligned,7,1/8,12,14,5 (1d8+1),3,NA,13,"Bite
1d20 + 3
1d6+1",NA,NA,NA,Medium,Perception +3,SRD 5.0,40 ft.,13,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Medusa#h-Medusa,15 (Natural Armor),Lawful Evil,15,6,16,15,127 (17d8+51),12,Common,14,"1d20 + 5
1d4+2","1d20 + 5
1d6+2",NA,Darkvision 60 Ft.,Medium,"Deception +5, Insight +4, Perception +4, Stealth +5",SRD 5.0,30 ft.,10,Monstrosity,13,NA,NA,"1d20 + 5
2d6",NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Merfolk#h-Merfolk,11,Neutral,12,1/8,12,13,11 (2d8+2),11,"Aquan, Common",12,"1d20 + 2
1d6",NA,NA,NA,Medium,Perception +2,SRD 5.0,"10 ft., swim 40 ft.",10,Humanoid (Merfolk),11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Merrow#h-Merrow,13 (Natural Armor),Chaotic Evil,9,2,15,10,45 (6d10+12),8,"Abyssal, Aquan",10,"Bite
1d20 + 6
1d8+4","Claws
1d20 + 6
2d4+4",NA,Darkvision 60 Ft.,Large,NA,SRD 5.0,"10 ft., swim 40 ft.",18,Monstrosity,10,NA,NA,"Harpoon
1d20 + 6
2d6+4",NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Mimic#h-Mimic,12 (Natural Armor),Neutral,8,2,15,12,58 (9d8+18),5,NA,11,"Pseudopod
1d20 + 5
1d8+3","Bite
1d20 + 5
1d8+3+1d8",NA,Darkvision 60 Ft.,Medium,Stealth +5,SRD 5.0,15 ft.,17,Monstrosity (Shapechanger),13,NA,Acid,NA,NA,Prone,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Minotaur#h-Minotaur,14 (Natural Armor),Chaotic Evil,9,3,16,11,76 (9d10+27),6,Abyssal,17,"1d20 + 6
2d12+4","1d20 + 6
2d8+4",NA,Darkvision 60 Ft.,Large,Perception +7,SRD 5.0,40 ft.,18,Monstrosity,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Minotaur%20Skeleton#h-Minotaur%20Skeleton,12 (Natural Armor),Lawful Evil,5,2,15,11,67 (9d10+18),6,Understands Abyssal But Can't Speak,9,"Greataxe
1d20 + 6
2d12+4","Gore
1d20 + 6
2d8+4",NA,Darkvision 60 Ft.,Large,NA,SRD 5.0,40 ft.,18,Undead,8,NA,Poison,NA,NA,"Exhaustion, Poisoned",NA,NA,Bludgeoning,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Mule#h-Mule,10,Unaligned,5,1/8,13,10,11 (2d8+2),2,NA,10,"Hooves
1d20 + 4
1d4+2",NA,NA,NA,Medium,NA,SRD 5.0,40 ft.,14,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Mummy#h-Mummy,11 (Natural Armor),Lawful Evil,12,3,15,8,58 (9d8+18),6,The Languages It Knew In Life,10,"Rotting Fist
1d20 + 5
2d6+3",NA,Wis +2,Darkvision 60 Ft.,Medium,NA,SRD 5.0,20 ft.,16,Undead,10,NA,"Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,"Necrotic, Poisoned",NA,NA,Fire,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Mummy%20Lord#h-Mummy%20Lord,17 (Natural Armor),Lawful Evil,16,15,17,10,97 (13d8+39),11,The Languages It Knew In Life,14,"Rotting Fist
1d20 + 9
3d6+4+6d6",NA,"Con +8, Int +5, Wis +9, Cha +8",Darkvision 60 Ft.,Medium,"History +5, Religion +5",SRD 5.0,20 ft.,18,Undead,18,"Sacred Flame, Thaumaturgy, Command, Guiding Bolt, Shield of Faith, Hold Person, Silence, Spiritual Weapon, Animate Dead, Dispel Magic, Divination, Guardian of Faith, Contagion, Insect Plague, Harm","Necrotic, Poison; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,"Charmed, Exhaustion, Frightened, Paralyzed, Poisoned",NA,NA,Bludgeoning,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Nalfeshnee#h-Nalfeshnee,18 (Natural Armor),Chaotic Evil,15,13,22,10,184 (16d10+96),19,"Abyssal, Telepathy 120 Ft.",11,"Bite
1d20 + 10
5d10+5","Claw
1d20 + 10
3d6+5","Con +11, Int +9, Wis +6, Cha +7",Truesight 120 Ft.,Large,NA,SRD 5.0,"20 ft., fly 30 ft.",21,Fiend (Demon),12,NA,Poison,NA,NA,Poisoned,NA,"Cold, Fire, Lightning; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Night%20Hag#h-Night%20Hag,17 (Natural Armor),Neutral Evil,16,5,16,15,112 (15d8+45),16,"Abyssal, Common, Infernal, Primordial",16,"Claws
1d20 + 7
2d8+4",NA,NA,Darkvision 120 Ft.,Medium,"Deception +7, Insight +6, Perception +6, Stealth +6",SRD 5.0,30 ft.,18,Fiend,14,"Detect Magic, Magic Missile, Plane Shift, Ray of Enfeeblement, Sleep, Identify, Ray Of Sickness, Hold Person, Locate Object, Bestow Curse, Counterspell, Lightning Bolt, Phantasmal Killer, Polymorph, Contact Other Plane, Scrying, Eyebite",NA,NA,NA,Charmed,NA,"Cold, Fire; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons That Aren't Silvered",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Nightmare#h-Nightmare,13 (Natural Armor),Neutral Evil,15,3,16,15,68 (8d10+24),10,"Understands Abyssal, Common, And Infernal But Can't Speak",11,"Hooves
1d20 + 6
2d8+4+2d6",NA,NA,NA,Large,NA,SRD 5.0,"60 ft., fly 90 ft.",18,Fiend,13,NA,Fire,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Noble#h-Noble,15 (Breastplate),Any Alignment,16,1/8,11,12,9 (2d8),12,Any Two Languages,12,"1d20 + 3
1d8+1",NA,NA,NA,Medium,"Deception +5, Insight +4, Persuasion +5",SRD 5.0,30 ft.,11,Humanoid (Any Race),14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Ochre%20Jelly#h-Ochre%20Jelly,8,Unaligned,1,2,14,6,45 (6d10+12),2,NA,8,"1d20 + 4
2d6+2",NA,NA,Blindsight 60 Ft. (Blind Beyond This Radius),Large,NA,SRD 5.0,"10 ft., climb 10 ft.",15,Ooze,6,NA,"Lightning, Slashing",NA,NA,"Blinded, Charmed, Deafened, Exhaustion, Frightened, Prone",NA,Acid,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Octopus#h-Octopus,12,Unaligned,4,0,11,15,3 (1d6),3,NA,12,"Tentacles
1d20 + 4
1",NA,NA,Darkvision 30 Ft.,Small,"Perception +2, Stealth +4",SRD 5.0,"5 ft., swim 30 ft.",4,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Ogre#h-Ogre,11 (Hide Armor),Chaotic Evil,7,2,16,8,59 (7d10+21),5,"Common, Giant",8,"1d20 + 6
2d8+4","1d20 + 6
2d6+4",NA,Darkvision 60 Ft.,Large,NA,SRD 5.0,40 ft.,19,Giant,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Ogre%20Zombie#h-Ogre%20Zombie,8,Neutral Evil,5,2,18,6,85 (9d10+36),3,Understands Common And Giant But Can't Speak,8,"Morningstar
1d20 + 6
2d8+4",NA,Wis +0,Darkvision 60 Ft.,Large,NA,SRD 5.0,30 ft.,19,Undead,6,NA,Poison,NA,NA,Poisoned,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Oni#h-Oni,16 (Chain Mail),Lawful Evil,15,7,16,11,110 (13d10+39),14,"Common, Giant",14,"Claw
1d20 + 7
1d8+4","Large Form
1d20 + 7
2d10+4","Dex +3, Con +6, Wis +4, Cha +5",Darkvision 60 Ft.,Large,"Arcana +5, Deception +8, Perception +4",SRD 5.0,"30 ft., fly 30 ft.",19,Giant,12,"Darkness, Invisibility, Charm Person, Cone of Cold, Gaseous Form, Sleep",NA,"Small or Medium Form
1d20 + 7
1d10+4",NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Orc#h-Orc,13 (Hide Armor),Chaotic Evil,10,1/2,16,12,15 (2d8+6),7,"Common, Orc",10,"1d20 + 5
1d12+3","1d20 + 5
1d6+3",NA,Darkvision 60 Ft.,Medium,Intimidation +2,SRD 5.0,30 ft.,16,Humanoid (Orc),11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Otyugh#h-Otyugh,14 (Natural Armor),Neutral,6,5,19,11,114 (12d10+48),6,Otyugh,11,"1d20 + 6
2d8+3","1d20 + 6
1d8+3",Con +7,Darkvision 120 Ft.,Large,NA,SRD 5.0,30 ft.,16,Aberration,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Owl#h-Owl,11,Unaligned,7,0,8,13,1 (1d4-1),2,NA,13,"Talons
1d20 + 3
1",NA,NA,Darkvision 120 Ft.,Tiny,"Perception +3, Stealth +3",SRD 5.0,"5 ft., fly 60 ft.",3,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Owlbear#h-Owlbear,13 (Natural Armor),Unaligned,7,3,17,12,59 (7d10+21),3,NA,13,"1d20 + 7
1d10+5","1d20 + 7
2d8+5",NA,Darkvision 60 Ft.,Large,Perception +3,SRD 5.0,40 ft.,20,Monstrosity,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Panther#h-Panther,12,Unaligned,7,1/4,10,15,13 (3d8),3,NA,14,"Bite
1d20 + 4
1d6+2","Claw
1d20 + 4
1d4+2",NA,NA,Medium,"Perception +4, Stealth +6",SRD 5.0,"50 ft., climb 40 ft.",14,Beast,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Pegasus#h-Pegasus,12,Chaotic Good,13,2,16,15,59 (7d10+21),10,"Understands Celestial, Common, Elvish, And Sylvan But Can't Speak",16,"Hooves
1d20 + 6
2d6+4",NA,"Dex +4, Wis +4, Cha +3",NA,Large,Perception +6,SRD 5.0,"60 ft., fly 90 ft.",18,Celestial,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Phase%20Spider#h-Phase%20Spider,13 (Natural Armor),Unaligned,6,3,12,15,32 (5d10+5),6,NA,10,"1d20 + 4
1d10+2","Poison
1d20 + 0
4d8",NA,Darkvision 60 Ft.,Large,Stealth +6,SRD 5.0,"30 ft., climb 30 ft.",15,Monstrosity,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Pit%20Fiend#h-Pit%20Fiend,19 (Natural Armor),Lawful Evil,24,20,24,14,300 (24d10+168),22,"Infernal, Telepathy 120 Ft.",14,NA,NA,"Dex +8, Con +13, Wis +10",Truesight 120 Ft.,Large,NA,SRD 5.0,"30 ft., fly 60 ft.",26,Fiend (Devil),18,"Detect Magic, Fireball, Hold Monster, Wall of Fire","Fire, Poison",NA,NA,Poisoned,NA,"Cold; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons That Aren't Silvered",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Planetar#h-Planetar,19 (Natural Armor),Lawful Good,25,16,24,20,200 (16d10+112),19,"All, Telepathy 120 Ft.",21,"Greatsword
1d20 + 12
4d6+7+5d8",NA,"Con +12, Wis +11, Cha +12",Truesight 120 Ft.,Large,Perception +11,SRD 5.0,"40 ft., fly 120 ft.",24,Celestial,22,"Detect Evil and Good, Invisibility, Blade Barrier, Dispel Evil and Good, Flame Strike, Raise Dead, Commune, Control Weather, Insect Plague",NA,NA,NA,"Charmed, Exhaustion, Frightened",NA,"Radiant; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Plesiosaurus#h-Plesiosaurus,13 (Natural Armor),Unaligned,5,2,16,15,68 (8d10+24),2,NA,13,"Bite
1d20 + 6
3d6+4",NA,NA,NA,Large,"Perception +3, Stealth +4",SRD 5.0,"20 ft., swim 40 ft.",18,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Poisonous%20Snake#h-Poisonous%20Snake,13,Unaligned,3,1/8,11,16,2 (1d4),1,NA,10,"Bite
1d20 + 5
1",NA,NA,Blindsight 10 Ft.,Tiny,NA,SRD 5.0,"30 ft., swim 30 ft.",2,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Polar%20Bear#h-Polar%20Bear,12 (Natural Armor),Unaligned,7,2,16,10,42 (5d10+15),2,NA,13,"Bite
1d20 + 7
1d8+5","Claws
1d20 + 7
2d6+5",NA,NA,Large,Perception +3,SRD 5.0,"40 ft., swim 30 ft.",20,Beast,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Pony#h-Pony,10,Unaligned,7,1/8,13,10,11 (2d8+2),2,NA,10,"Hooves
1d20 + 4
2d4+2",NA,NA,NA,Medium,NA,SRD 5.0,40 ft.,15,Beast,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Priest#h-Priest,13 (Chain Shirt),Any Alignment,13,2,12,10,27 (5d8+5),13,Any Two Languages,13,"1d20 + 2
1d6",NA,NA,NA,Medium,"Medicine +7, Persuasion +3, Religion +4",SRD 5.0,25 ft.,10,Humanoid (Any Race),16,"Light, Sacred Flame, Thaumaturgy, Cure Wounds, Guiding Bolt, Sanctuary, Lesser Restoration, Spiritual Weapon, Dispel Magic, Spirit Guardians",NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Pseudodragon#h-Pseudodragon,13,Neutral Good,10,1/4,13,15,7 (2d4+2),10,Understands Common And Draconic But Can't Speak,13,"Bite
1d20 + 4
1d4+2","Sting
1d20 + 4
1d4+2",NA,"Blindsight 10 Ft., Darkvision 60 Ft.",Tiny,"Perception +3, Stealth +4",SRD 5.0,"15 ft., fly 60 ft.",6,Dragon,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Purple%20Worm#h-Purple%20Worm,18 (Natural Armor),Unaligned,4,15,22,7,247 (15d20+90),1,NA,9,"Bite
1d20 + 9
3d8+9","Tail Stinger
1d20 + 9
3d6+9","Con +11, Wis +4","Blindsight 30 Ft., Tremorsense 60 Ft.",Gargantuan,NA,SRD 5.0,"50 ft., Burrow 30 ft.",28,Monstrosity,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Quasit#h-Quasit,13,Chaotic Evil,10,1,10,17,7 (3d4),7,"Abyssal, Common",10,"Claw/Bite
1d20 + 4
1d4+3",NA,NA,Darkvision 120 Ft.,Tiny,Stealth +5,SRD 5.0,40 ft.,5,Fiend (Demon),10,NA,Poison,NA,NA,Poisoned,NA,"Cold; Fire; Lightning; Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Quipper#h-Quipper,13,Unaligned,2,0,9,16,1 (1d4-1),1,NA,8,"Bite
1d20 + 5
1",NA,NA,Darkvision 60 Ft.,Tiny,NA,SRD 5.0,Swim 40 ft.,2,Beast,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Rakshasa#h-Rakshasa,16 (Natural Armor),Lawful Evil,20,13,18,17,110 (13d8+52),13,"Common, Infernal",13,"Claw
1d20 + 7
2d6+2",NA,NA,Darkvision 60 Ft.,Medium,"Deception +10, Insight +8",SRD 5.0,40 ft.,14,Fiend,16,"Detect Thoughts, Disguise Self, Mage Hand, Minor Illusion, Charm Person, Detect Magic, Invisibility, Major Image, Suggestion, Dominate Person, Fly, Plane Shift, True Seeing","Bludgeoning, Piercing, And Slashing From Nonmagical Weapons",NA,NA,NA,NA,NA,Piercing From Magic Weapons Wielded By Good Creatures,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Rat#h-Rat,10,Unaligned,4,0,9,11,1 (1d4-1),2,NA,10,"Bite
1d20 + 0
1",NA,NA,Darkvision 30 Ft.,Tiny,NA,SRD 5.0,20 ft.,2,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Raven#h-Raven,12,Unaligned,6,0,8,14,1 (1d4-1),2,NA,13,NA,NA,NA,NA,Tiny,Perception +3,SRD 5.0,"10 ft., fly 50 ft.",2,Beast,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Red%20Dragon%20Wyrmling#h-Red%20Dragon%20Wyrmling,17 (Natural Armor),Chaotic Evil,15,4,17,10,75 (10d8+30),12,Draconic,14,"Bite
1d20 + 6
1d10+4+1d6","Fire Breath
1d20 + 0
7d6","Dex +2, Con +5, Wis +2, Cha +4","Blindsight 10 Ft., Darkvision 60 Ft.",Medium,"Perception +4, Stealth +2",SRD 5.0,"30 ft., climb 30 ft., fly 60 ft.",19,Dragon,11,NA,Fire,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Reef%20Shark#h-Reef%20Shark,12 (Natural Armor),Unaligned,4,1/2,13,13,22 (4d8+4),1,NA,12,"Bite
1d20 + 4
1d8+2",NA,NA,Blindsight 30 Ft.,Medium,Perception +2,SRD 5.0,Swim 40 ft.,14,Beast,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://roll20.net/compendium/dnd5e/Monsters:Remorhaz#h-Remorhaz,17 (Natural Armor),Unaligned,5,11,21,13,195 (17d12+85),4,NA,10,"Bite
1d20 + 11
6d10+7+3d6",NA,NA,"Darkvision 60 Ft., Tremorsense 60 Ft.",Huge,NA,SRD 5.0,"30 ft., Burrow 20 ft.",24,Monstrosity,10,NA,"Cold, Fire",NA,NA,NA,NA,NA,NA,NA,NA
